date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:46:55	1112/1112	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2024%20Apr%202017%2007:49:20%20GMT	http://www.hackgamecard.com/generator/BFC/js/jquery.animatecss.min.js	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/js/jquery.animatecss.min.js	(from http://www.hackgamecard.com/generator/BFC/BFC.htm)
18:46:56	24881/24881	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2024%20Apr%202017%2007:49:20%20GMT	http://www.hackgamecard.com/generator/BFC/js/jquery.noty.packaged.min.js	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/js/jquery.noty.packaged.min.js	(from http://www.hackgamecard.com/generator/BFC/BFC.htm)
18:46:56	9492/9492	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2024%20Apr%202017%2007:49:18%20GMT	http://www.hackgamecard.com/generator/BFC/js/dynatexer.dev.js	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/js/dynatexer.dev.js	(from http://www.hackgamecard.com/generator/BFC/BFC.htm)
18:46:57	818/818	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2024%20Apr%202017%2007:49:20%20GMT	http://www.hackgamecard.com/generator/BFC/js/jquery.flexverticalcenter.js	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/js/jquery.flexverticalcenter.js	(from http://www.hackgamecard.com/generator/BFC/BFC.htm)
18:46:57	3349/3349	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2024%20Apr%202017%2007:49:20%20GMT	http://www.hackgamecard.com/generator/BFC/js/jquery.countdown.min.js	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/js/jquery.countdown.min.js	(from http://www.hackgamecard.com/generator/BFC/BFC.htm)
18:46:57	21014/21014	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2024%20Apr%202017%2007:49:20%20GMT	http://www.hackgamecard.com/generator/BFC/js/jquery.magnific-popup.min.js	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/js/jquery.magnific-popup.min.js	(from http://www.hackgamecard.com/generator/BFC/BFC.htm)
18:46:58	18775/18775	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2022%20May%202017%2000:48:12%20GMT	http://www.hackgamecard.com/generator/BFC/js/main.js	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/js/main.js	(from http://www.hackgamecard.com/generator/BFC/BFC.htm)
18:46:59	21152/21152	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2024%20Apr%202017%2007:49:20%20GMT	http://www.hackgamecard.com/generator/BFC/js/magnific-popup.min.js	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/js/magnific-popup.min.js	(from http://www.hackgamecard.com/generator/BFC/BFC.htm)
18:47:08	56006/56006	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2024%20Apr%202017%2007:49:16%20GMT	http://www.hackgamecard.com/generator/BFC/fonts/fontawesome-webfont78ce78ce78ce.eot@v=4.2.0	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/fonts/fontawesome-webfont78ce78ce78ce.eot@v=4.2.0	(from http://www.hackgamecard.com/generator/BFC/css/font-awesome.css)
18:47:08	56006/56006	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2024%20Apr%202017%2007:49:16%20GMT	http://www.hackgamecard.com/generator/BFC/fonts/fontawesome-webfontd41dd41dd41d.eot@	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/fonts/fontawesome-webfontd41dd41dd41d.eot@	(from http://www.hackgamecard.com/generator/BFC/css/font-awesome.css)
